week_start,date,day_index_in_week,core_ledger_unit,core_bets,core_implied_spread,exp_ledger_unit,exp_bets,exp_implied_spread,oe_ledger_unit,oe_bets,oe_implied_spread,day_index,policy_id,mode,policy_ledger_unit,policy_real_unit,policy_bets
2025-02-24,2025-03-01,6,-12.119999999999997,60.0,-0.19999999999999996,-12.149999999999997,72.0,-0.1666666666666666,-12.07,40.0,-0.3,55,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-24,2025-03-02,7,-18.105,60.0,-0.3,-26.115,72.0,-0.36111111111111105,7.880000000000002,40.0,0.20000000000000004,56,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-03,2025-03-03,1,-8.130000000000003,60.0,-0.13333333333333336,-6.165000000000003,72.0,-0.08333333333333336,-2.0949999999999993,40.0,-0.04999999999999998,57,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-03,2025-03-04,2,-4.139999999999997,60.0,-0.06666666666666661,-8.159999999999997,72.0,-0.11111111111111105,13.865,40.0,0.35,58,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-03,2025-03-05,3,7.830000000000003,60.0,0.13333333333333336,7.800000000000003,72.0,0.11111111111111115,3.8900000000000015,40.0,0.10000000000000003,59,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-03,2025-03-06,4,-0.14999999999999902,60.0,1.6521175961683877e-17,-4.169999999999999,72.0,-0.05555555555555553,11.870000000000001,40.0,0.3,60,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-03,2025-03-07,5,-0.1499999999999977,60.0,3.86943331734175e-17,1.8150000000000024,72.0,0.027777777777777807,-2.094999999999998,40.0,-0.04999999999999995,61,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-03,2025-03-08,6,5.835000000000003,60.0,0.10000000000000005,11.790000000000003,72.0,0.16666666666666669,-16.06,40.0,-0.39999999999999997,62,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-03,2025-03-09,7,-10.124999999999996,60.0,-0.16666666666666657,-12.149999999999997,72.0,-0.1666666666666666,-4.089999999999999,40.0,-0.09999999999999998,63,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-10,2025-03-10,1,-10.125,60.0,-0.16666666666666666,-8.16,72.0,-0.1111111111111111,-6.084999999999998,40.0,-0.14999999999999994,64,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-10,2025-03-11,2,3.8400000000000016,60.0,0.0666666666666667,7.800000000000002,72.0,0.11111111111111112,-6.084999999999998,40.0,-0.14999999999999994,65,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-10,2025-03-12,3,-2.144999999999998,60.0,-0.03333333333333329,-2.174999999999997,72.0,-0.027777777777777738,-0.09999999999999873,40.0,3.1738048557971656e-17,66,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-10,2025-03-13,4,1.8450000000000013,60.0,0.033333333333333354,1.8150000000000017,72.0,0.027777777777777797,-4.09,40.0,-0.09999999999999999,67,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-10,2025-03-14,5,15.810000000000002,60.0,0.26666666666666666,15.780000000000001,72.0,0.2222222222222222,5.885000000000002,40.0,0.15000000000000002,68,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-10,2025-03-15,6,7.830000000000002,60.0,0.13333333333333336,3.8100000000000023,72.0,0.05555555555555558,-8.079999999999998,40.0,-0.19999999999999996,69,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-10,2025-03-16,7,-0.14999999999999702,60.0,4.956352788505163e-17,-2.1749999999999963,72.0,-0.027777777777777724,-8.079999999999998,40.0,-0.19999999999999996,70,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-17,2025-03-17,1,-14.114999999999998,60.0,-0.2333333333333333,-10.155,72.0,-0.13888888888888887,7.88,40.0,0.2,71,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-17,2025-03-18,2,-4.14,60.0,-0.06666666666666665,-10.155,72.0,-0.13888888888888887,7.880000000000002,40.0,0.20000000000000004,72,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-17,2025-03-19,3,11.820000000000002,60.0,0.20000000000000004,17.775000000000002,72.0,0.25000000000000006,-2.0949999999999993,40.0,-0.04999999999999998,73,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-17,2025-03-20,4,-0.14999999999999925,60.0,1.260826586549559e-17,-2.1749999999999994,72.0,-0.027777777777777766,-6.084999999999998,40.0,-0.14999999999999994,74,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-17,2025-03-21,5,1.8450000000000015,60.0,0.033333333333333354,1.8150000000000017,72.0,0.027777777777777797,-12.069999999999999,40.0,-0.29999999999999993,75,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-17,2025-03-22,6,-2.144999999999997,60.0,-0.03333333333333328,-8.159999999999997,72.0,-0.11111111111111105,-10.074999999999998,40.0,-0.24999999999999994,76,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-17,2025-03-23,7,-8.129999999999997,60.0,-0.13333333333333328,-12.149999999999997,72.0,-0.1666666666666666,9.875000000000002,40.0,0.25000000000000006,77,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-24,2025-03-24,1,-2.1449999999999987,60.0,-0.033333333333333305,-0.1799999999999986,72.0,1.9564550480941433e-17,-4.089999999999999,40.0,-0.09999999999999998,78,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-24,2025-03-25,2,11.82,60.0,0.2,11.79,72.0,0.16666666666666663,7.880000000000002,40.0,0.20000000000000004,79,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-03-24,2025-03-26,3,3.8400000000000025,60.0,0.06666666666666671,7.800000000000003,72.0,0.11111111111111115,-2.094999999999998,40.0,-0.04999999999999995,80,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
